AICC2012 gas_age(a B1950) CO2(ppmv)
654444	193,2
655534	198,4
656134	198,7
657178	191,3
657699	189,2
658747	182,4
659419	183,9
660467	186,6
661228	189,8
662281	187,8
662868	189
663927	189,1
664386	185,8
665298	178,2
665810	178,5
666755	172,7
667405	171,6
668426	175,6
668917	178,5
669820	185,5
670296	189,3
671063	192,6
671451	194,6
672128	192,5
672750	194,8
673688	198,7
674231	202,3
675032	209,2
675422	213,7
676515	220
677145	217,4
677606	214
678340	215,6
678752	217,4
679463	226,5
679740	230
680305	230,8
680625	230,3
681206	223
681668	225
682342	218,4
682739	216,2
683453	217,3
683823	219,7
684426	222,6
684754	221,3
685295	218,7
685680	217,5
686268	217,5
686579	219,4
687152	219,5
687440	219,7
687999	223,5
688299	224,4
688811	224,3
689160	227,3
689690	228,7
689951	228,8
690475	232,3
690735	233
691217	235,8
691468	234,9
691969	235,8
692318	239,9
692831	235,6
693081	234,8
693574	240
693814	234
694282	235,6
694543	236,6
694948	235,5
695262	235,9
695732	232,9
695981	234,8
696436	234,1
696646	234,1
697088	235,4
697342	234,4
697750	235,8
698039	236,9
698505	236,7
698755	237,6
699219	234,6
699441	234,8
699867	235,4
700111	232,9
700488	232,4
700816	232,2
701268	231
701522	228
701994	226,4
702200	227,7
702735	227,6
703015	226
703477	228,7
703800	227,6
704252	228,2
704583	228,8
705060	229,3
705245	230,3
705733	232,4
706057	232,8
706499	231,2
706713	231,2
707312	233,9
707647	228,5
708201	228,6
708416	228,1
710987	219,7
711404	220,2
712026	218,9
712243	218,7
713315	218,5
714083	222,3
714409	221,7
715120	217,7
715573	222,1
716299	208,1
716604	205
717352	192,9
717962	184,3
718765	187,8
719285	195,2
720085	206,3
720567	211,3
721410	213,4
721703	213,2
722501	210,3
722990	206,3
723769	206,6
724134	208,1
724961	204,5
725471	205,5
726261	205,1
726578	205,4
727891	204
728588	204,1
728983	204,9
729839	203,8
730252	205,9
730915	203,9
731197	204,4
731863	205,3
732338	207,4
732994	201,7
733321	201,3
734031	204,1
734472	209,7
735158	208,1
735425	211,3
736118	210,6
736525	206,5
737269	200,3
737658	197,8
738579	185
739174	178,9
740098	178,6
740450	176,6
741323	177,9
741875	182,3
742641	181,7
743054	180,4
743959	181,2
744524	182
745670	180,2
746619	183,1
747182	180,8
747945	180,8
748341	180,4
749263	181,4
749815	182,9
750707	184,8
751035	184
751972	186,2
752564	190,1
753484	188
753919	196,5
755110	191,5
755582	195,8
756572	200,5
756863	201,9
757786	206
758375	210,7
759149	215
759577	219,2
759884	215,3
760103	217,6
760513	217,9
760933	214,9
761850	208,8
762155	206,9
763100	206,1
763771	212
764694	216
765193	215
765600	225,7
765875	221,4
766215	224,1
766816	222,6
767737	216,8
768102	215,7
769046	213,5
769638	217,7
770601	222,4
771035	221,4
771533	228,1
771819	226
772176	231,5
772481	235,6
772750	238,2
773005	235,6
773254	237,7
773679	229,5
774035	230,9
774951	230
775529	233,3
776330	236,9
776783	240,5
777682	238,8
778232	243,9
779057	246,3
779369	246,1
780191	245,8
780723	243,9
781562	248,5
781882	242,8
782728	248,7
783193	246,2
784253	252,1
785034	246,9
785517	250,7
786187	253,3
786567	255,4
787369	260,3
787817	256,9
788484	248,1
788698	247,9
789508	229,5
789958	226,3
790660	218,2
791063	221,3
792039	215,4
792631	205,1
793544	204
793859	209
795129	199,4
795692	195,2
796841	189,3
797375	188,4
798569	191

